Date,Open,High,Low,Close,Adj Close,Volume
8/7/2008,241.241241,242.242249,238.443451,239.799805,239.799805,5542000
8/8/2008,240.315323,248.123123,238.083084,247.752747,247.752747,7471100
8/11/2008,246.481476,254.694702,246.136139,250.67067,250.67067,8470100
8/12/2008,251.251251,253.318314,249.249252,251.556549,251.556549,5505800
8/13/2008,251.051056,252.022018,247.18718,250.265259,250.265259,7243700
8/14/2008,249.099106,254.059052,248.393387,252.998001,252.998001,5831300
8/15/2008,253.748749,255.585587,253.003006,255.330338,255.330338,7084300
8/18/2008,255.175171,255.255249,248.003006,249.399399,249.399399,6661100
8/19/2008,245.460464,249.389389,243.558563,245.495499,245.495499,6086900
8/20/2008,247.607605,248.593597,241.52652,242.742737,242.742737,7956200
8/21/2008,241.701706,245.19519,239.874878,243.508514,243.508514,7021100
8/22/2008,245.996002,247.687683,244.984985,245.540543,245.540543,4589800
8/25/2008,243.298294,248.748749,240.990997,241.74675,241.74675,4024500
8/26/2008,241.97197,241.97197,235.530533,237.317322,237.317322,6609700
8/27/2008,237.102097,237.652649,232.652649,234.524521,234.524521,8765400
8/28/2008,236.481476,238.46347,235.400406,237.127121,237.127121,6053300
8/29/2008,235.110107,235.740738,231.396393,231.876877,231.876877,7688700
9/2/2008,238.623627,241.331329,230.940948,232.857864,232.857864,12210700
9/3/2008,234.599594,237.382385,230.02002,232.437439,232.437439,8620500
9/4/2008,230.230225,231.851852,224.924927,225.355362,225.355362,9687300
9/5/2008,222.967972,226.456451,220.260254,222.347351,222.347351,9059500
9/8/2008,226.236237,226.696701,208.983978,210.185181,210.185181,18017700
9/9/2008,211.796799,216.406403,207.707703,209.539536,209.539536,14444700
9/10/2008,212.447449,212.452454,205.045044,207.287292,207.287292,12441100
9/11/2008,204.379379,217.762756,203.393387,217.092087,217.092087,12929800
9/12/2008,215.320328,221.216217,214.714722,219.049042,219.049042,12043900
9/15/2008,212.212219,221.206207,212.067062,217.147141,217.147141,13121600
9/16/2008,213.193192,224.864868,212.957962,221.686691,221.686691,13967400
9/17/2008,219.459457,219.789795,206.926926,207.452454,207.452454,18235500
9/18/2008,211.531525,219.809814,205.45546,219.759766,219.759766,17161600
9/19/2008,230.730728,231.266266,221.861862,224.799805,224.799805,19991900
9/22/2008,227.292297,227.292297,214.714722,215.285278,215.285278,8805700
9/23/2008,216.841843,220.615616,213.073074,214.849854,214.849854,10397900
9/24/2008,215.385391,222.722717,215.270264,217.772766,217.772766,8475500
9/25/2008,219.639633,225.22522,218.208206,220.02002,220.02002,10030500
9/26/2008,214.214218,218.798798,210.725723,215.735733,215.735733,10574400
9/29/2008,209.964966,211.966965,190.545547,190.690689,190.690689,21504200
9/30/2008,198.188187,212.752747,196.356354,200.460464,200.460464,6166400
10/1/2008,205.780777,208.6987,201.751755,206.066071,206.066071,12457100
10/2/2008,205.100098,205.19519,193.193192,195.440445,195.440445,11957800
10/3/2008,198.873871,206.456451,191.72673,193.648651,193.648651,15969800
10/6/2008,187.17717,188.183182,178.758759,185.790787,185.790787,22418700
10/7/2008,186.851852,187.677673,172.857864,173.178177,173.178177,22086600
10/8/2008,165.245239,179.674667,163.218216,169.224228,169.224228,23629100
10/9/2008,172.432434,174.459457,160.996002,164.654648,164.654648,16133800
10/10/2008,156.73674,171.116119,155.305298,166.166168,166.166168,21174400
10/13/2008,178.073074,191.166168,173.04805,190.700699,190.700699,17793100
10/14/2008,196.96196,197.447449,178.67868,181.53653,181.53653,15554000
10/15/2008,177.502502,179.679672,169.584579,169.754761,169.754761,13429300
10/16/2008,166.546539,178.428421,154.874878,176.686691,176.686691,32446900
10/17/2008,189.669662,193.193192,181.956955,186.456451,186.456451,28469900
10/20/2008,190.065063,190.680679,179.974976,189.849854,189.849854,13493200
10/21/2008,186.381378,192.082077,181.181183,181.556549,181.556549,11552400
10/22/2008,178.673676,185.030029,172.172165,178.013016,178.013016,13106800
10/23/2008,177.001999,179.179184,169.164169,176.336334,176.336334,12944800
10/24/2008,163.398392,175.410416,162.532532,169.814819,169.814819,14703200
10/27/2008,167.572571,171.671677,162.962967,164.909912,164.909912,12388900
10/28/2008,169.694702,184.839844,164.419418,184.559555,184.559555,16194500
10/29/2008,183.078079,185.685684,176.361359,179.179184,179.179184,19493600
10/30/2008,184.414413,186.186188,179.364365,180.025024,180.025024,15961800
10/31/2008,178.258255,186.166168,177.312317,179.859863,179.859863,14831700
11/3/2008,178.968964,181.676682,170.88588,173.418411,173.418411,11897000
11/4/2008,176.896896,186.366364,172.922928,183.653656,183.653656,14685100
11/5/2008,181.256256,184.624619,170.825821,171.29129,171.29129,13879100
11/6/2008,170.155151,172.382385,163.068069,165.775772,165.775772,17132400
11/7/2008,166.72673,170.745743,162.827835,165.735733,165.735733,9353200
11/10/2008,164.164169,164.884888,154.889893,159.549545,159.549545,16144000
11/11/2008,154.499496,158.308304,150.410416,155.88588,155.88588,20272900
11/12/2008,151.176178,156.401398,144.024017,145.645645,145.645645,20082000
11/13/2008,146.031036,156.656662,140.140137,156.196198,156.196198,26442900
11/14/2008,151.776779,162.657654,151.431427,155.165161,155.165161,19015100
11/17/2008,151.651657,155.235229,149.12413,150.210205,150.210205,15072500
11/18/2008,150.935928,152.017014,142.817825,148.858856,148.858856,16675500
11/19/2008,147.84285,150.245239,139.429428,140.230225,140.230225,15653500
11/20/2008,137.582581,141.611618,129.649643,129.909912,129.909912,19539200
11/21/2008,131.386383,134.819824,123.773773,131.346344,131.346344,20468500
11/24/2008,134.764771,135.110107,124.629631,128.848846,128.848846,20089200
11/25/2008,134.474472,143.47348,133.793793,141.166168,141.166168,21520800
11/26/2008,140.280273,147.877884,138.238235,146.191193,146.191193,12700400
11/28/2008,145.43544,148.373367,144.284286,146.626633,146.626633,5125800
12/1/2008,143.48349,143.833832,133.123123,133.128128,133.128128,11410900
12/2/2008,135,139.029022,131.421417,137.692688,137.692688,11667700
12/3/2008,135.060059,140.820816,132.802795,139.854858,139.854858,11797700
12/4/2008,138.403397,141.886887,134.519516,137.307312,137.307312,9763400
12/5/2008,135.645645,142.262268,132.142136,142.137131,142.137131,13029300
12/8/2008,145.140137,154.874878,141.141144,151.206207,151.206207,16272300
12/9/2008,148.993988,159.159164,148.653656,153.138138,153.138138,13766000
12/10/2008,154.77478,157.607605,152.40741,154.56456,154.56456,10463500
12/11/2008,152.237244,156.596603,149.049042,150.260254,150.260254,12346000
12/12/2008,148.003006,158.393387,147.147141,158.03804,158.03804,11432700
12/15/2008,157.162155,159.404404,152.707703,155.490494,155.490494,13462300
12/16/2008,157.417419,164.914917,155.790787,162.802795,162.802795,14105000
12/17/2008,159.479477,161.226227,156.366364,157.777771,157.777771,11567800
12/18/2008,158.508514,160.335342,154.709717,155.295288,155.295288,9517400
12/19/2008,155.65065,159.054047,154.654648,155.240234,155.240234,11213900
12/22/2008,154.434433,154.904907,145.460464,148.703705,148.703705,7827300
12/23/2008,150.365372,151.806808,148.48349,149.159164,149.159164,7547800
12/24/2008,150.890884,153.323318,149.33934,151.626633,151.626633,3839100
12/26/2008,152.18718,152.782776,149.304306,150.330338,150.330338,3914200
12/29/2008,150.260254,150.840836,145.935928,148.858856,148.858856,7396300
12/30/2008,150.550552,153.558563,149.504501,151.706711,151.706711,7679300
12/31/2008,152.252258,155.655655,151.456451,153.978973,153.978973,5767800
1/2/2009,154.454453,161.071075,152.902908,160.820816,160.820816,7213700
1/5/2009,160.66066,165.785782,157.657654,164.189194,164.189194,9768200
1/6/2009,166.656662,170.570572,163.358353,167.197205,167.197205,12837500
1/7/2009,164.324326,165.620621,159.534531,161.166168,161.166168,8980000
1/8/2009,159.299301,162.757751,158.828827,162.757751,162.757751,7194100
1/9/2009,163.91391,163.91391,156.856857,157.692688,157.692688,8672300
1/12/2009,158.313309,159.634628,155.270264,156.501495,156.501495,6601900
1/13/2009,156.041046,160.460464,155.350357,157.317322,157.317322,8856100
1/14/2009,155.155151,157.057053,149.024017,150.635635,150.635635,10924800
1/15/2009,148.933929,151.94194,143.538544,149.644638,149.644638,11857100
1/16/2009,152.662659,154.279282,147.998001,149.984985,149.984985,10438300
1/20/2009,149.719727,149.899902,141.51651,141.51651,141.51651,10086300
1/21/2009,144.319321,151.901901,144.319321,151.691696,151.691696,9839100
1/22/2009,149.169174,154.829834,147.722717,153.403397,153.403397,16517400
1/23/2009,154.789795,166.146149,152.262268,162.512512,162.512512,21444100
1/26/2009,162.587585,164.164169,160.440445,162.097092,162.097092,9212100
1/27/2009,163.388382,167.102097,162.297302,165.905899,165.905899,9844700
1/28/2009,169.159164,176.341339,168.323318,174.509506,174.509506,15367400
1/29/2009,172.442444,172.697693,170.22522,171.831833,171.831833,14553000
1/30/2009,172.517517,174.57457,168.168167,169.434433,169.434433,9334600
2/2/2009,167.312317,172.672668,166.166168,170.45546,170.45546,10403300
2/3/2009,171.456451,171.671677,167.082077,170.395401,170.395401,13099800
2/4/2009,170.2052,177.3974,169.754761,171.671677,171.671677,13621100
2/5/2009,170.625626,177.867874,168.668671,177.037033,177.037033,14514200
2/6/2009,178.408401,187.092087,177.897903,185.825821,185.825821,14062100
2/9/2009,185.825821,190.690689,183.833832,189.57457,189.57457,9944600
2/10/2009,188.178177,188.938934,179.12413,179.434433,179.434433,14193100
2/11/2009,179.654648,182.682678,176.676682,179.199203,179.199203,10452700
2/12/2009,176.75676,181.991989,175.915909,181.706711,181.706711,11089400
2/13/2009,181.276276,181.676682,177.792786,179.019012,179.019012,8285100
2/17/2009,173.428421,173.718719,170.015015,171.501495,171.501495,11349400
2/18/2009,173.793793,176.866867,170.430435,176.731735,176.731735,12036900
2/19/2009,178.91391,180.080078,170.87587,171.491486,171.491486,9967400
2/20/2009,169.194199,174.634628,167.667664,173.398392,173.398392,12421700
2/23/2009,173.673676,175.075073,164.939941,165.19519,165.19519,10431700
2/24/2009,165.675674,174.984985,165.610611,172.897903,172.897903,12179600
2/25/2009,171.246246,176.326324,169.629623,170.990997,170.990997,12865300
2/26/2009,173.153152,176.421417,168.748749,168.758759,168.758759,11199900
2/27/2009,166.641647,172.082077,165.720718,169.164169,169.164169,10829100
3/2/2009,166.831833,170.520523,163.163162,163.743744,163.743744,11565400
3/3/2009,165.200195,167.012009,161.336334,162.902908,162.902908,13036500
3/4/2009,161.741745,164.664658,157.847855,159.619614,159.619614,15621100
3/5/2009,158.398392,159.699707,151.471466,152.972977,152.972977,13046700
3/6/2009,153.763763,155.250244,147.272278,154.439438,154.439438,14453900
3/9/2009,150.140137,153.438446,144.869873,145.590591,145.590591,12929600
3/10/2009,149.274277,155.405411,147.272278,154.239243,154.239243,13446900
3/11/2009,155.2052,160.160156,153.008011,159.11412,159.11412,11835300
3/12/2009,158.928925,162.662659,156.981979,161.926926,161.926926,10038100
3/13/2009,163.213211,163.89389,159.674667,162.372375,162.372375,7804900
3/16/2009,163.158157,165.030029,159.454453,160.005005,160.005005,9883700
3/17/2009,160.250244,167.837845,159.704712,167.837845,167.837845,9415500
3/18/2009,167.572571,170.170166,164.189194,166.716721,166.716721,10014300
3/19/2009,166.006012,168.168167,163.853851,165.135132,165.135132,8214100
3/20/2009,165.315323,166.661667,163.333328,165.245239,165.245239,9466300
3/23/2009,166.946945,174.899902,166.681686,174.474472,174.474472,8534400
3/24/2009,173.423416,177.097092,172.172165,173.758759,173.758759,7632300
3/25/2009,175.375381,175.84584,168.293289,172.207214,172.207214,8663900
3/26/2009,176.741745,179.759766,174.424423,176.821823,176.821823,11994500
3/27/2009,175.175171,176.176178,172.907913,174.024017,174.024017,6638900
3/30/2009,171.446442,172.077072,168.193192,171.51651,171.51651,6182000
3/31/2009,174.639633,176.931931,173.26326,174.204208,174.204208,7303200
4/1/2009,172.062057,177.797791,170.475479,177.222229,177.222229,6595700
4/2/2009,181.836838,185.065063,180.340347,181.431427,181.431427,8967000
4/3/2009,182.432434,186.046051,179.179184,185.075073,185.075073,7572000
4/6/2009,183.683685,185.095093,180.880875,184.304306,184.304306,6554000
4/7/2009,181.481476,182.057053,177.83284,179.504501,179.504501,7352800
4/8/2009,181.931931,182.682678,178.283279,181.181183,181.181183,5524800
4/9/2009,184.934937,187.362366,183.308304,186.436432,186.436432,6758400
4/13/2009,185.850845,189.739746,185.335342,189.244247,189.244247,6094000
4/14/2009,188.658661,188.683685,182.982986,184.639633,184.639633,6850300
4/15/2009,183.733734,190.720718,182.262268,189.939941,189.939941,9851500
4/16/2009,190.940948,196.646652,190.700699,194.56456,194.56456,20349800
4/17/2009,193.203201,200.110107,192.597595,196.316315,196.316315,21440100
4/20/2009,193.268265,195.520523,188.133133,189.839844,189.839844,8848900
4/21/2009,188.27327,192.342346,188.238235,190.925919,190.925919,7383400
4/22/2009,191.066071,195.19519,189.694702,192.122116,192.122116,6996500
4/23/2009,193.948944,195.070068,190.745743,192.537537,192.537537,5212700
4/24/2009,193.218216,196.786789,190.440445,194.939941,194.939941,6764000
4/27/2009,192.362366,194.939941,191.566574,193.168167,193.168167,4576600
4/28/2009,192.067062,194.719727,190.960968,192.047043,192.047043,5881300
4/29/2009,193.178177,197.682678,193.108109,195.930923,195.930923,7212700
4/30/2009,198.078079,202.077072,197.597595,198.183182,198.183182,8702600
5/1/2009,197.712708,198.993988,195.970978,197.042038,197.042038,4850500
5/4/2009,199.284286,201.401398,197.59259,201.191193,201.191193,6399500
5/5/2009,200.190186,202.702698,198.823822,201.696701,201.696701,4796700
5/6/2009,203.598602,204.344345,200.700699,201.936935,201.936935,5260500
5/7/2009,202.252258,202.697693,196.446442,198.50351,198.50351,5993600
5/8/2009,201.626633,205.270264,197.697693,203.868866,203.868866,7722400
5/11/2009,201.601608,206.206207,200.800797,204.194199,204.194199,5113400
5/12/2009,205.210205,205.700699,197.752747,199.704712,199.704712,7574000
5/13/2009,197.242249,198.393387,194.36937,194.964966,194.964966,5679900
5/14/2009,194.594589,196.3013,192.537537,193.943939,193.943939,5868100
5/15/2009,195.745743,197.252258,194.739746,195.19519,195.19519,6011300
5/18/2009,197.562561,198.853851,192.892899,198.618622,198.618622,6696600
5/19/2009,198.248245,201.021027,196.696701,199.639633,199.639633,5669300
5/20/2009,201.246246,203.03804,197.697693,198.788788,198.788788,4563400
5/21/2009,198.348343,201.621628,197.117111,198.448456,198.448456,5434100
5/22/2009,198.528534,199.524521,196.196198,196.946945,196.946945,3433700
5/26/2009,196.171173,202.702698,195.19519,202.382385,202.382385,6202700
5/27/2009,203.023026,206.136139,202.607605,202.982986,202.982986,6062500
5/28/2009,204.54454,206.016022,202.507507,205.405411,205.405411,5332200
5/29/2009,206.261261,208.823822,205.555557,208.823822,208.823822,5291100
6/1/2009,209.57457,215.015015,209.474472,213.4935,213.4935,6638100
6/2/2009,213.338333,215.19519,211.911911,214.414413,214.414413,5241900
6/3/2009,213.213211,216.446442,212.212219,216.041046,216.041046,7058500
6/4/2009,217.867874,220.840836,217.467468,220.360367,220.360367,7268900
6/5/2009,222.757751,223.89389,219.949951,222.382385,222.382385,7354200
6/8/2009,219.969971,220.680679,217.277283,219.604599,219.604599,6191200
6/9/2009,219.509506,220.470474,216.0961,218.02803,218.02803,6503200
6/10/2009,218.333328,219.164169,213.548553,216.51651,216.51651,6711000
6/11/2009,216.101105,217.082077,214.399399,214.714722,214.714722,5724600
6/12/2009,213.643646,214.064072,210.815811,212.632629,212.632629,5830900
6/15/2009,210.960968,210.960968,207.207214,208.593597,208.593597,7466300
6/16/2009,209.864868,210.755753,207.917923,208.208206,208.208206,6093300
6/17/2009,208.303299,210.070068,205.985992,207.787781,207.787781,6973200
6/18/2009,208.04805,209.55455,206.706711,207.237244,207.237244,6164200
6/19/2009,209.314316,210.440445,207.497498,210.255249,210.255249,8509600
6/22/2009,208.683685,208.953949,201.146149,203.878876,203.878876,8240500
6/23/2009,203.528534,204.699707,201.476471,203.043045,203.043045,5793400
6/24/2009,204.57457,206.32132,203.48349,204.849854,204.849854,4910600
6/25/2009,203.703705,208.158157,203.458466,208.093094,208.093094,6082900
6/26/2009,207.047043,214.32933,206.761765,212.872879,212.872879,6506800
6/29/2009,213.213211,214.11412,211.331329,212.282288,212.282288,4334200
6/30/2009,212.212219,213.818817,209.319321,211.006012,211.006012,5182600
7/1/2009,212.312317,213.413406,209.284286,209.704712,209.704712,4616900
7/2/2009,207.912918,207.912918,203.608612,204.449448,204.449448,5030100
7/6/2009,203.453461,205.525528,201.031036,205.01001,205.01001,4520600
7/7/2009,204.324326,204.799805,198.188187,198.513519,198.513519,6512000
7/8/2009,200.200195,203.203201,199.229233,201.446442,201.446442,6875500
7/9/2009,203.26326,207.432434,203.103104,205.400406,205.400406,6544600
7/10/2009,204.994995,208.89389,204.55455,207.40741,207.40741,5847300
7/13/2009,208.293289,212.472473,207.797791,212.362366,212.362366,8083300
7/14/2009,212.067062,213.578583,210.645645,212.557556,212.557556,5785800
7/15/2009,215.045044,219.559555,214.459457,219.304306,219.304306,7546400
7/16/2009,218.558563,223.098099,217.267273,221.521515,221.521515,13095800
7/17/2009,216.716721,217.957962,213.563568,215.340347,215.340347,13694400
7/20/2009,215.155151,216.641647,213.338333,215.300293,215.300293,6300600
7/21/2009,215.685684,216.166168,213.073074,214.164169,214.164169,5930400
7/22/2009,214.214218,215.315323,211.96196,214.059052,214.059052,5168200
7/23/2009,214.55455,220.825821,212.962967,218.888885,218.888885,6949400
7/24/2009,218.123123,225.470474,217.717712,223.583588,223.583588,7246500
7/27/2009,223.24324,223.598602,219.024017,222.62262,222.62262,5003700
7/28/2009,220.720718,221.626633,218.268265,220.145142,220.145142,5059900
7/29/2009,218.833832,219.119125,216.161163,218.338333,218.338333,3970000
7/30/2009,221.52652,225.960968,221.52652,223.043045,223.043045,6390800
7/31/2009,225.21521,226.576584,221.436432,221.74675,221.74675,5715000
8/3/2009,224.594589,227.17717,224.044037,226.331329,226.331329,5175400
8/4/2009,224.909912,227.227234,224.439438,227.092087,227.092087,4774800
8/5/2009,228.228226,228.683685,224.164169,225.795792,225.795792,4679300
8/6/2009,227.37738,227.667664,224.489487,225.405411,225.405411,4217500
8/7/2009,228.063065,229.939941,227.722717,228.778778,228.778778,5081100
8/10/2009,227.797791,229.434433,227.122116,228.533539,228.533539,3480500
8/11/2009,227.062057,228.843842,226.416412,227.197205,227.197205,3421500
8/12/2009,227.932938,231.10611,227.687683,229.519516,229.519516,4678100
8/13/2009,231.306305,232.59259,229.684677,231.371368,231.371368,3986400
8/14/2009,231.621628,231.821823,228.673676,230.230225,230.230225,3346800
8/17/2009,225.975983,226.221222,221.781784,222.667664,222.667664,5235100
8/18/2009,222.772766,224.074081,221.381378,222.862869,222.862869,4697400
8/19/2009,220.21521,222.722717,219.499496,222.207214,222.207214,4505400
8/20/2009,226.226227,231.32132,225.840836,230.43544,230.43544,7989800
8/21/2009,233.003006,233.278275,231.556549,232.852859,232.852859,7113800
8/24/2009,233.908905,235.280273,232.442444,234.599594,234.599594,4901800
8/25/2009,234.799805,237.412415,234.594589,235.920914,235.920914,4677300
8/26/2009,236.616623,236.73674,233.583588,234.234238,234.234238,3971600
8/27/2009,234.524521,234.524521,230.595596,233.26326,233.26326,3993800
8/28/2009,234.864868,236.421417,231.921921,232.607605,232.607605,3539600
8/31/2009,230.125122,231.161163,229.229233,231.066071,231.066071,3911800
9/1/2009,230.070068,233.643646,227.437439,228.108109,228.108109,5184600
9/2/2009,228.138138,229.394394,226.521515,226.731735,226.731735,3605900
9/3/2009,228.138138,229.354355,227.727722,228.988983,228.988983,3289100
9/4/2009,229.014008,231.531525,228.118118,230.880875,230.880875,2995400
9/8/2009,232.37738,233.728729,228.148148,229.539536,229.539536,5308000
9/9/2009,229.759766,233.368362,229.629623,232.217224,232.217224,4386400
9/10/2009,233.558563,235.705704,231.231232,235.705704,235.705704,5064100
9/11/2009,235.43544,236.886887,234.049042,236.306305,236.306305,3801900
9/14/2009,235.490494,238.638641,235.260254,237.797791,237.797791,3947400
9/15/2009,237.777771,239.694702,236.591599,239.009003,239.009003,4791400
9/16/2009,240.140137,244.929932,239.479477,244.389389,244.389389,5165400
9/17/2009,245.530533,248.933929,243.818817,246.10611,246.10611,8957200
9/18/2009,248.633636,248.738739,245.860855,245.975983,245.975983,6560400
9/21/2009,244.11412,249.699707,243.353348,248.748749,248.748749,4228500
9/22/2009,250.710709,251.246246,249.15416,249.779785,249.779785,6076300
9/23/2009,250.64064,253.753754,249.104111,249.479477,249.479477,5402900
9/24/2009,250.485489,250.955963,246.74675,248.633636,248.633636,5050100
9/25/2009,247.392395,250.21521,246.246246,246.486481,246.486481,4095100
9/28/2009,247.667664,251.001007,246.896896,249.514511,249.514511,3674900
9/29/2009,250.015015,250.125122,246.751755,249.514511,249.514511,4194200
9/30/2009,250.250244,250.320328,243.863861,248.173172,248.173172,6277100
10/1/2009,246.74675,248.48349,243.743744,243.843842,243.843842,5620700
10/2/2009,242.112106,246.116119,241.541534,242.532532,242.532532,5196300
10/5/2009,244.069077,246.461456,241.911911,244.504501,244.504501,4284900
10/6/2009,246.0961,249.934937,246.0961,249.619614,249.619614,5459100
10/7/2009,249.749756,259.754761,249.15416,259.029022,259.029022,9738600
10/8/2009,260.045044,261.886902,256.926941,257.347351,257.347351,8598900
10/9/2009,258.583588,261.016022,257.507507,258.383392,258.383392,5470700
10/12/2009,261.971985,263.143158,259.919922,262.282288,262.282288,6637700
10/13/2009,262.457458,263.993988,260.950958,263.318329,263.318329,6068700
10/14/2009,266.49649,268.058044,265.265259,267.927917,267.927917,6510200
10/15/2009,267.142151,268.718719,263.898895,265.220215,265.220215,12188500
10/16/2009,273.938934,277.652649,272.537537,275.200195,275.200195,17666100
10/19/2009,276.621613,277.077087,274.639648,276.32132,276.32132,6429300
10/20/2009,276.0961,276.75174,270.620605,276.136139,276.136139,8079300
10/21/2009,275.230225,279.954956,274.77478,275.825836,275.825836,7333800
10/22/2009,275.275269,277.777771,274.274261,277.322327,277.322327,4668300
10/23/2009,277.902893,279.224213,275.875885,277.122131,277.122131,4780600
10/26/2009,278.153168,281.101105,275.720734,277.382385,277.382385,5934800
10/27/2009,275.760773,277.557556,272.352356,274.419434,274.419434,6426500
10/28/2009,274.209198,275.275269,269.394409,270.42041,270.42041,5130400
10/29/2009,271.776764,276.191193,270.770782,275.800812,275.800812,5040100
10/30/2009,275.275269,275.360352,267.38739,268.328339,268.328339,6930000
11/2/2009,268.808807,270,264.384399,267.262268,267.262268,6397700
11/3/2009,265.270264,269.019012,264.414429,268.91391,268.91391,4755600
11/4/2009,270.670685,273.02301,268.478485,270.435425,270.435425,4660700
11/5/2009,272.017029,275.160156,271.601593,274.599609,274.599609,3691700
11/6/2009,274.134125,276.166168,273.02301,275.825836,275.825836,3649700
11/9/2009,278.002991,281.571564,277.392395,281.53653,281.53653,5294500
11/10/2009,281.646637,284.674683,281.281281,283.663666,283.663666,4457100
11/11/2009,285.525513,287.037048,283.213226,285.565552,285.565552,4634700
11/12/2009,285.065063,286.736725,283.03302,284.209198,284.209198,3768800
11/13/2009,284.929932,286.541534,283.588593,286.31131,286.31131,3330200
11/16/2009,287.787781,288.783783,286.676666,288.428436,288.428436,4394000
11/17/2009,287.722717,289.039032,287.147156,289.034027,289.034027,3829500
11/18/2009,288.613617,289.679688,286.32132,288.613617,288.613617,3096100
11/19/2009,287.17218,287.287292,285.285278,286.781769,286.781769,4331600
11/20/2009,285.035034,286.08609,284.984985,285.265259,285.265259,4008300
11/23/2009,288.533539,293.593597,288.218231,291.466461,291.466461,5089900
11/24/2009,291.551544,292.437439,288.558563,291.836823,291.836823,3207100
11/25/2009,293.498505,293.823822,291.636627,293.163177,293.163177,2919400
11/27/2009,286.286285,291.521515,285.770782,290.170166,290.170166,2766400
11/30/2009,290.605591,292.127136,288.843842,291.791779,291.791779,3446700
12/1/2009,294.359344,295.905914,291.791779,295.230225,295.230225,4635900
12/2/2009,295.795807,296.801788,293.403412,294.049042,294.049042,3323000
12/3/2009,294.814819,296.021027,292.792786,293.163177,293.163177,2854500
12/4/2009,296.806793,297.712708,289.879883,292.797791,292.797791,5022100
12/7/2009,292.3974,294.639648,290.790802,293.418427,293.418427,3269100
12/8/2009,292.042053,295.625641,291.29129,293.818817,293.818817,3044900
12/9/2009,294.044037,294.959961,292.082092,294.80481,294.80481,3558400
12/10/2009,295.515503,297.652649,295.500488,296.046051,296.046051,3333200
12/11/2009,297.637634,297.672668,294.159149,295.550537,295.550537,3436500
12/14/2009,297.972961,298.953949,296.601593,298.163177,298.163177,3822900
12/15/2009,296.94696,298.488495,295.790802,296.866852,296.866852,4556200
12/16/2009,299.599609,300.485474,298.618622,299.179169,299.179169,5613100
12/17/2009,298.518524,299.11911,297.177185,297.267273,297.267273,5272300
12/18/2009,298.313324,299.764771,297.797791,298.508514,298.508514,7055900
12/21/2009,299.104095,300.220215,298.133148,299.639648,299.639648,5137200
12/22/2009,300.970978,301.051056,299.724731,300.86087,300.86087,3757800
12/23/2009,302.052063,306.74173,301.726715,306.146149,306.146149,4141200
12/24/2009,306.771759,310.070068,306.441437,309.549561,309.549561,1715600
12/28/2009,311.141144,313.308319,309.549561,311.746735,311.746735,3392400
12/29/2009,312.682678,312.732727,309.454468,310.01001,310.01001,2846700
12/30/2009,309.55957,311.676666,309.314301,311.676666,311.676666,2928200
12/31/2009,312.687683,313.013,310.300293,310.300293,310.300293,2437100
1/4/2010,313.788788,315.070068,312.432434,313.68869,313.68869,3908400
1/5/2010,313.9039,314.234222,311.081085,312.307312,312.307312,6003300
1/6/2010,313.243256,313.243256,303.48349,304.434448,304.434448,7949400
1/7/2010,305.005005,305.305298,296.621613,297.347351,297.347351,12815700
1/8/2010,296.296295,301.926941,294.849854,301.31131,301.31131,9439100
1/11/2010,302.532532,302.532532,297.317322,300.855865,300.855865,14411300
1/12/2010,299.124115,299.379395,294.294281,295.535522,295.535522,9696800
1/13/2010,288.533539,294.484497,287.237244,293.838837,293.838837,12980200
1/14/2010,292.242249,297.3974,291.696686,295.220215,295.220215,8471700
1/15/2010,296.96698,297.077087,289.309296,290.290283,290.290283,10858100
1/19/2010,290.8909,295.505493,288.433441,294.104095,294.104095,8624700
1/20/2010,293.283295,293.283295,287.932922,290.495483,290.495483,6494800
1/21/2010,292.012024,293.703705,286.411407,291.781769,291.781769,12602700
1/22/2010,282.532532,285.585571,267.697693,275.280273,275.280273,13587100
1/25/2010,273.568573,275.21521,268.02301,270.270264,270.270264,8830900
1/26/2010,269.254242,275.075073,268.413422,271.481476,271.481476,8702200
1/27/2010,270.905914,274.099091,267.922913,271.32132,271.32132,7920800
1/28/2010,272.517517,273.773773,265.565552,267.412415,267.412415,6451700
1/29/2010,269.514526,270.765778,263.068054,265.235229,265.235229,8272700
2/1/2010,267.567566,268.173187,265.415405,266.776764,266.776764,4497000
2/2/2010,267.747742,267.747742,264.069061,265.825836,265.825836,8184200
2/3/2010,264.599609,271.32132,264.379395,270.680695,270.680695,5992200
2/4/2010,268.768768,269.269257,263.04303,263.653656,263.653656,6748600
2/5/2010,264.464478,267.017029,261.491486,265.910919,265.910919,6305600
2/8/2010,266.51651,271.271271,266.031036,267.002014,267.002014,5383200
2/9/2010,270.040039,271.036041,267.802795,268.488495,268.488495,5633500
2/10/2010,267.302307,269.164154,264.1091,267.492493,267.492493,5343600
2/11/2010,266.926941,270.515503,265.015015,268.468475,268.468475,4815100
2/12/2010,266.75174,268.843842,265.515503,266.826813,266.826813,4554800
2/16/2010,268.703705,272.337341,267.417419,270.920929,270.920929,7301400
2/17/2010,271.271271,271.971985,269.074066,269.374359,269.374359,4055300
2/18/2010,269.039032,272.777771,268.338348,271.881897,271.881897,4669100
2/19/2010,270.535522,272.287292,270.120117,270.650665,270.650665,5101000
2/22/2010,273.948944,274.024017,270.770782,271.671661,271.671661,4284900
